playlist_id,name,num_tracks,track_list,artist_list,overall_genre,overall_mood
playlist_2374,Sakura,19,"['7xbWAw3LMgRMn4omR5yVn3', '28breCSDTKxrWa96iZBNlq', '0QMVsQOKLsgcy33HWxkNsp', '5YI3dwhipNoRuHgo6k3pPt', '5F8dat7oGa2evN3heXZ078', '0ncgj6yTGzZ4GwX2dbXAKE', '4qCkd8jOHbz7t59nRTlGr5', '0oB4hfOxc3Gj9q9ln6nOBT', '3PoWhCAPuEcdK3HQxPzNsM', '0hw3eT3dTMA9UQ2H758x1k', '5gRcv46AMTrosmTOqrOV3Q', '76iSLKjLG7WPT8XwaX8D31', '1jCftSMDGAfQksqL83Voas', '3FkFxMaunvWoOXr7oEM9Qj', '6v1erB85N6Zln7D0HhUzXV', '1Rw0Qt5vESmeQAt5SIgJxC', '40JBwyos6icQnW7Gyv9OEn', '4xUqqie4bBKufHtlMuZS3k', '1abaLO2uHrlUKOqdzG8F90']","['Kygo;OneRepublic', 'The Masked Pianoman', 'Ivan Petrov;Mikhail Shorin;Bolshoi Theatre Chorus and Orchestra', 'Almafuerte', 'Gateway Worship;John Michael Howell', 'le Shuuk;Xillions', 'Moderat', 'Nora Van Elken', 'James Hype;Miggy Dela Rosa', 'The Outfield', 'Nirvana', 'Devin Dawson', 'Weißes Rauschen HD', 'Red Hot Chili Peppers', 'Danna Paola', 'Raghu Dixit', 'Mr. Fingers', 'Elvis Presley', '25th Annual Putnam County Spelling Bee Original Cast']",latin,Mixed
playlist_7008,"Glee: The Music, The Complete Season Four",16,"['4uuMzC2HHpyzljOdj83sHI', '2RAEtFZQd4TZexKgblZNgA', '3xvpj0Mg11Zfd3uilK0U5C', '0jXnRZTUASl2uhsRfXjoJT', '55BhqtuMPRai0ci6AjY8PK', '4BroOvcNJHLTcFCHTIx7wc', '4Uu2vVyVVU164T92UIodJl', '20iMJHbtjyvAbCial6GE12', '0trgRUeHWSFHZ0W1640dwA', '6oQvzzF8MXnqnYeuHV1yYw', '506Fb9ylrjtm85SXaV0E5W', '3rV13eMQR0G93DEYhpB09B', '7z4VPtZm9g9dxC83ratUFM', '0lzQFk4zRJbdfitf68v1Di', '5R8eNaQt60Adc28PMj5nq4', '2Igc5kWSzeztCCZInea9Mf']","['Lara Liang', 'Wisin & Yandel;Anthony Santos', 'Misael Gauna;Noctilucent', 'Yuvan Shankar Raja;Vijay Yesudas', 'Ashu Shukla', 'The Lemonheads', 'Jim Brickman', 'Fritz Kalkbrenner;Ben Böhmer', 'Asha Bhosle;Abhijeet', 'Henrique & Juliano', 'Traditional;Les Chanteurs de la Vierge', 'The Swinging Blue Jeans', 'The Palace Singers', 'The Texas Tenors', 'Caliajah;Alma Rasta', 'Glee Cast']",sertanejo,Mixed
playlist_5928,Alternativo diferente latino,16,"['1kcYfi1mkfhnJYntYSi9gb', '5NnqBhxSQGgEkvT6sRt2zF', '3lSOZb5rruEnFbe9xWELF6', '5Le4oiulapnamqbju8JXjB', '0RbQx6a2ybKmUfTQ1zJMt9', '5RbGZfqORDHuFkTrW0PJDv', '3LP5YM7IMwmffWXPE1VBf1', '4tV3EKEfazNW5hIp0f5C6B', '4R654w6r5SSSmfyAzl0S86', '4RfhCB13UBa5iWdj3pSLvX', '5Ya7FRcfqrm5yyW0zCIpFh', '2Kv4hr8k7d4zp7bALtKdAo', '28NoqwleoFVIUOMYq3tff2', '1nFJAKHt0jgzVogbNJT3Zz', '1PbWcL0h8jVvLDsxKsg6EP', '49BfJjMs40ki2rIRX4IbN3']","['Prateek Kuhad', 'Merzhin', 'Fabrizio Paterlini', 'Michel Legrand', 'Goldie', 'The Pinks', 'Hafdís Huld', 'Alla Bayanova', 'Allame', 'Keepitinside', ""Johnny Burnette & The Rock 'N' Roll Trio"", 'Tensnake;LP Giobbi;Cara Melín', 'Caloncho', 'Parachute', 'Kenny Larkin', 'Turma do Pagode']",singer-songwriter,Happy
playlist_4848,Kidayu,8,"['6zCJVj50hUVGuijgRk7uvB', '5G4sL4X5sDHvDFQSDzdnhe', '4oMZ2h5UIfXiIS21a6fHEm', '1rduJR6a97jLaoU45w7R6n', '6Eeun5Lr7OofGeD5iWxUyx', '3Stij2Z7cJSIi5LcTsrKn3', '2IRtEySJxcN2JhSzJfJna1', '74SPa1RfRjNh0jj9BYuPxI']","['Glass Animals', 'Zouzounia', '916frosty;Joey Melrose', 'Vaudou Game', 'Seven Lions', 'Elena Kamburova', 'Blue Feather', 'Thy Art Is Murder']",emo,Happy
playlist_3197,Al Pasar,10,"['340UVheS8z3ncW9TTUhAbc', '2gwqNSjWizu6CkIdRaAr6p', '4u7IQqFz6ZSZoLwTcWDfLQ', '1Qrbt9jn7sxEiq1dQQpfiZ', '34QvYHrNM1GBTGAwtGAyQ2', '7aDOJxh95VAx7G76l9YajI', '10ohUdSA7ZKCSeulKs1ciP', '6Ymx0XmzUFnwCA8pZaY0XV', '7gQKyddnoJZ0ZsBPKhrP6n', '4XII12nbsvJblXfG1I2QR4']","['Halsey', 'Instrumental Worship Project from I’m In Records', 'The PropheC', 'Lucio Demare;Juan Carlos Miranda', 'Balsam Range', 'Zoé', 'Georges Bizet;Théophile Alexandre;Quatuor Zaïde', 'Mel Tormé;Stephan Moccio', 'Alec Benjamin', 'MARINA']",electro,Sad
playlist_3753,Sunshine Kitty,16,"['3EUINDmmFZJ66Jgk8nfwIy', '2i0cNDrku8YyMSCejwTOE5', '3KYbhVPCxYHIeZg8Zy07ay', '3O6l5P4tTtHl3jN1vtrNlo', '7pXmtwVyhjReFkbb5MiEn0', '4EXoyGeHXMoaxM4RthcM1g', '6E6BCsQHXDAdXsrL7zV71N', '4oYuZ3msCWFJX4rMphHaYK', '79eUc9cUUoUOO1b5znphiU', '717OhgDRi2D3LIyDWuNOwX', '2hCGLbclBInEV1Eai8pyCo', '4DHkzbZSWxsCsvRoEzr28A', '7fLmEh9XCD83rrP8XJEL5r', '4vxsJyTGsAxnXWDuYseeQP', '0abr7TTEg8cFgmf5JghuWX', '12V0iduYsoXxsQYTSeFB2H']","['Tom Papa', 'Charlo', 'Criolo;Emicida;Mano Brown', 'Tove Lo;Kylie Minogue', 'Daniela Rathana', 'James Brown', 'The Yellow Diary;Shilpa Rao', 'Burna Boy', 'Despistaos', 'Valesca Mayssa', 'NMB48', 'Porter Robinson;Breanne Düren;Sean Caskey', 'Intimistas', 'Cyberbully Mom Club', 'Detonautas Roque Clube', 'Jass Manak']",hip-hop,Mixed
playlist_3707,No Angel,7,"['2CzSTQKg7RNomVePzk2NN9', '32M1PQzEcQ3QayteUcZDrD', '3yUcJwYu7fXAfqMj9krY6l', '69XgyxmE6zl5SmHf2NvjqU', '6Xdn9jtD8cMVtVA2EE9c4j', '2uvRtkwJKaum9qOEIlziuq', '1LFJLpGF7gexCurvUsjqG9']","['George Jones', 'Frode Gjermundsen', 'Dido', 'Powfu', 'Daniel & Samuel', 'Matheus & Kauan', 'Ella Fitzgerald']",sertanejo,Mad
playlist_8635,Du bist ein Hund,15,"['4ZFePCAt23ynDSPalJjUNo', '080sJ3SvQBXeGO6q1oIF6z', '6Rs9rts5D0gdK4Ag1M8E0o', '1Ibs1rPsQ2ADT2nQ3Z4QBe', '7ujvbItuOqPEA659UYI6xh', '1AMCroLHu9Tho2lXzKaUWj', '5toE2GI4iMIpelQtzKNT9Q', '0hYluuaTZEu95xFDSwFWl5', '7wS1QmUNph8AQFeWj22ufC', '0bOMWdmLlkPlzGpSArVWtO', '26jR7uAD2AYlpy1ti93LvM', '0p4s5XhvIgIwq6wyj2HSSs', '1FP9s72rDYty6mfoOEYKnE', '2E7X7gDK6L83R4dNDIBT7U', '4cFyYjAGsKwcAoo6V8EIAr']","['Karen Wolfe', 'Shota Shimizu', 'Tobee', 'Ichika Nito', 'Stephan Bodzin;Luna Semara', 'Lincoln Brewster', 'Hollywood Undead', 'Panopticon', 'Ghost Rider;Ranji;Major7', 'GXD', 'Julien Bam;Vincent Lee', 'Toshihiro Tachibana;Shigeo Matsuzawa;Masahiro Anzai;Music Creation', 'Robin Schulz;KIDDO', 'RDN;Suel;Ferrugem', 'Metá Metá']",trance,Fear
playlist_9125,Santa Claus Is Coming To Town,6,"['69Xh9zLOQRcQaxniL1caJT', '7179atj0EUqcfQFMB2pvVP', '6TrZhcE5oa8S04BDBkv9cr', '7dsDIENmLdbXdjbkzCMxAT', '4shUUdwBTroH6azmIUU9eq', '4m4aQLiPbWFyE07xRoJPhc']","[""Luis Mosqueda y los Roller's"", 'Bitstream', 'One True God', 'Dieter Huber', 'Sarah Connor', 'Michael Bublé']",idm,Sad
playlist_8410,"Love, Maybe (A Business Proposal OST Special Track)",11,"['7rkzy12RaGPUbIQ04mwRVQ', '6gQEzbiJgaTxi4NiVdKjdW', '49tWEHMTXFDMT9tpLlS008', '7LdD3hNsLa8e08knIPGUGJ', '2X45nVBeYzmDlrXji9Av0Q', '2DXH3XH2W9Uy26xWOBZsnv', '70yTGo4j6gMh3MpbTZP5ZS', '12Tz3nIzkAgfuctmugT8is', '6L1V0LvpXBJ7QptKuLUj3v', '5vTSnZTmS1gMiWuA9kDE19', '2RsAajgo0g7bMCHxwH3Sk0']","['Peppa Pig', 'Andy McKee', 'Hank Williams', 'fenekot', 'MeloMance', 'Wolfgang Amadeus Mozart;Danielle Laval', 'Ati242;Massaka', 'Aline Barros', 'awfultune', 'Sufjan Stevens', 'Nirvana']",bluegrass,Mixed
playlist_7964,Los 25 Mejores Tangos,13,"['6LHo1bLpyn3JJ4NLH22dVR', '3SdTKo2uVsxFblQjpScoHy', '2hMTR8zK8Db849VttJXMSV', '7kbvMr9iDzYP7KH6apVFSA', '5o9SLRWHivg58UvnssxY4v', '0iYxM46Sk1miKLjLCV394T', '4jDpCp7eSDKXxr6p0cXebI', '54dBIT0ZVJr0IsJvuRbatY', '0A1y3d5O3SDvXaQ8snkmOf', '4RADnYlgyRGpV7tWZJ5JiG', '3hWfKBt3n7j1xqIy6LA5ve', '05K9S4Tbxaj7mKiZyHtjFl', '0Zj9TB27KLWpixW7WFRx6A']","['Gammer', 'Ben E. King', 'Chad Lawson', 'DJ Buzz Fuzz', ""VEERUS;Limsa d'Aulnay"", 'Sumi Jo', 'Miguel Calo;Alberto Podestá;Orquesta de Miguel Caló', 'Froggy Fresh', '3LAU;Bright Lights', 'Richard Wagner;Otto Klemperer', 'Vicetone;Tony Igy', 'Duane Eddy;The Rebelettes', 'Tianastacia']",opera,Sad
playlist_8428,Bella Unión,17,"['0e04lBPbavsLvJ2Jm6SsDm', '4sOX1nhpKwFWPvoMMExi3q', '7oXeg01xj3djNz0PisDWXd', '1EU3VuKGZOvd1HTkxLPUXK', '0dS8D5kCy3HmBvE9Goio2Y', '5mPQOKM56h6IzG3oxK2C1a', '2HoqbEOXgbDSLZ5XCePEXt', '30wOsGGJ89E6LJkvVJKpSm', '7fH6fLcRk9l31nJtrN7aVl', '7ulyxi8OsyUoknibdikm1a', '7H74AdiJYM7hh4SYGrq9xe', '3pw06oZUhaLh6Gz2dfiNZK', '2WGKo3sflN4aUNtesZw4Py', '2s7lwrJorAb2nGJ2dDs2Sq', '6FYfhKknpt05Om6YPcEYAg', '2UnuyLAjJsB2krCLJ4XsSF', '1u9flG96tzvlCfdbYI4VlE']","['Amaranthe', 'MARINA', 'NG Rezonance;PHD', 'Linkin Park', 'Fábio Jr.', 'When Chai Met Toast', 'Ray Charles', 'Oslo Ess', 'Rei Harakami', 'Zealous', 'Marco Luka', 'yaeow;Rnla', 'Sayulita', 'Teenage Bottlerocket', 'girl in red', 'Oscar Hollis', 'The Grogans']",sad,Mad
playlist_1622,Nifelvind,19,"['7Hihe5qihF0lIzxcHV2qe4', '4hWIJakwGwMEdzwu9HoEty', '1Jzz5nYuH7cS3tF1OqHz7g', '3tGXnGvZpT4fzua650wrRh', '23h5dBCGwvQrKpRGJhh53p', '2R5Zsb2TtsjHAEJFUZvf7v', '4xgO0AFVemVCeykCtnMclo', '3AedlLCGKNhQdhtLzObIbR', '6J4oLY2GEwOsUgEd50IpKy', '3COSRKvFPnpnnorNF4oaMf', '3z5ITnx50sxmTospLAcM03', '4HYDUMY0xSpeBr0AMY9cUz', '074NgeLzrXD9hQ5O3iNIcY', '46WIf1TzfOl4jfaWbGn9QT', '28mwuJqKOjRpqo14GuKSkj', '4IQdH26UaLSrIuH89WhXUA', '23tJmuwvUOa2kTsOlNMWCS', '34a89MbC7QXsUsLkljLgXX', '3OAW2oDJwA4MJKwlZ13pWv']","['Fidel Rueda', 'Meeresrauschen', 'Alphaxone', 'MAN WITH A MISSION', 'BBS Paranoicos', 'Rammstein', 'Buggin', 'Daddy Yankee', 'Twin Strings', 'Konomi Suzuki', 'DJ Snake;Dhee;Arivu;Santhosh Narayanan', 'Jay Wheeler;DJ Nelson;Myke Towers', 'ONE OK ROCK', 'Lamb of God', 'Lara Fabian', 'Finntroll', 'Lauv', 'Tom Petty', 'Samael']",j-rock,Happy
playlist_9583,Viva MacHuca,10,"['4WPC9MrVbtnpxcKFDyouit', '0AUf5eIgz3Lxww4BRzhM4J', '0DgoQwJjr6oM5vFIRtFJNu', '1iLFrHWx2CdWb1MrxM74Ek', '4pHvXWVi6JHiKS6DvkG0pc', '7JI6vO0L5woLjDcrCJvMVt', '52vA3CYKZqZVdQnzRrdZt6', '5I0cjHs6AmHbp2ivVhdgCT', '2z3PXMMsdQqZ48OdOTBIoZ', '0T8YkQPSPF2ezkyLKQripC']","[""Jacob's Piano"", 'Machuca', 'Zach Bryan', 'Luke Vibert', 'JB;IMAN', 'Cuco Sánchez;Dueto America', 'Bob Dylan', 'Feid', 'Apes of the State', 'André Valadão']",new-age,Mixed
playlist_4632,Hip To Be Disillusioned Vol. 1,7,"['79hJaqmVdohltPBNN6BULM', '6TFUGAC1zk57FICwy1wZNW', '507tWaezxWNqkTQ0t8SUIg', '4WyABmk02sDxQrDZfgHu08', '6bq9XRkPtDLaI9neATXtXG', '5pPzzsa9g8Y4GU1qOlkSvm', '223dRxIidnjKOvmTG3T57n']","['Bee Gees', 'Daddy Yankee;Natti Natasha;Becky G;Bad Bunny', 'Sebastian Yatra;Myke Towers', 'Chez Damier;Ron Trent;M.D', 'Sam Smith', 'Maria Bethânia', 'Em Beihold']",reggaeton,Fear
playlist_6481,One Way Riddim,18,"['11NbY6pumU3yzLyo7P5oNQ', '7oDUCu36rMex65tc03C8er', '1XGsEVaoYosgzQNUQrXyUb', '6gvzZ0E4uTFXRqCQDc8Z0R', '7dEKwMoUZCpvUFLLuJQjju', '6vkSkhVYmRUXbFVLa6W8zG', '3Ki4G6890ziJUHEV8aOaWn', '3V0BhRcdxXk14j9I8TqjAB', '1dkTK75VypDn4ExHMuSwdd', '3UN6cIn3VIyg0z1LCuFSum', '3IAfUEeaXRX9s9UdKOJrFI', '4b6GGW0b2nvDm9NLZ8wpU3', '6dyvxKa5tqy380sZ9LsZlq', '5OkTqoiq2UBxRbDyKpJbV8', '6eLZm1ey3GOzDL0HjbKTAu', '2XGIR4nojvrDWolpW5Xe5o', '5Gs6NY7QTgEq77V3DtPagv', '0OMCA2QeJ2Oe5mPKt3Wzsf']","['The Hives', 'iamjakehill;Josh A', 'Marshmello;Bastille', 'Greg Proops', 'KISS', 'BBS Paranoicos', 'Los Cafres', 'Medooza', 'Bryce Vine;lovelytheband', 'David Guetta;Usher', 'Anitta', 'Raquel dos Teclados', 'Squash', 'Mimikry', 'Killerwatts', 'Traditional;Rolando Villazón;Slovak National Symphony Orchestra;Allan Wilson;James Hayto;Sam Vincent;Darran Muller', 'The Phantoms', 'Tiësto;Charli XCX']",trance,Mixed
playlist_3448,The Worst Of,13,"['0YAngMtTaCX3f62yxJwiq9', '0QmJSvcKBUsthT3qSjaxC9', '6Bleos7zJabAvETR9GdH6V', '4k1gofu5MHXtsbqfikEzVq', '0wHebMtGpA4AXD1fC2tVi2', '5DRGuHS0xJ3X3OZjCrglTI', '23phSRwoMy48rwFpmuAP8q', '5d87z0ELbXggDiwtG6Ypbz', '2aMb1asq5acm7cDYlFsYhY', '63cP6Urg4CgLfmTunnvbha', '77pOyJP8PK4XoUr80TqJjr', '11VwZwNF29HrqwalYUMitb', '4c8erEn1DjLoDp0CRLkNnq']","['Mandragora', 'Jorge Aragão', 'Patricio Rey y sus Redonditos de Ricota', 'Sergei Rachmaninoff;Marko Stuparevic', 'Iguinho e Lulinha;Tarcísio do Acordeon', 'Astrix;Rising Dust', 'Yoko Takahashi', 'Eric Reprid', 'Chris Tomlin', 'Promo', 'Dave Matthews Band', 'The Velvet Underground', 'Jasleen Royal;Harshdeep Kaur;Siddharth Mahadevan']",trance,Fear
playlist_6344,"Ni Por La Razón, Ni Por La Fuerza (Edición Especial)",17,"['6lMP5o8aLczm4PrV1WkuJY', '2p6LQRALG9o3qKq8gOWX9f', '37ZnNeWO8cd0bR3Ls1W425', '3pHI91Yzcv8MXmtNqAElpb', '1VfHfFRW7SEXxrmrRCbpFI', '7dJaFnCbfapWfVhGzvNBMK', '0NOQIVWFlnRntZs30i2KJn', '1EPm9nur0OUn444yTjkNvY', '7hKtv99afuqMm0wzBMIvnN', '6PjE8V6NzXRAJq1PvxQOVQ', '4YsNxmWhpHFS3Dv6ug1a0Q', '3PhGdcfFpdfliGQ2ceSMSB', '0MTHfzOrCXiOrwG9XbPMPo', '5zd5E997WvnVztMHoO5BM3', '4VzDr8H5SCS1P14tyguB1a', '0VNzEY1G4GLqcNx5qaaTl6', '3xaPjbD4L6gSU0XlW2XD5j']","['Los Prisioneros', 'Paul Kalkbrenner', 'Andy Luxx', 'Tom Petty and the Heartbreakers', 'Dead To Fall', 'Omah Lay;Justin Bieber', 'Paul Speer;David Lanz', 'Xamã;Bagua Records;Portugal No Beat;Xavi', 'Jill Johnson', 'The Beach Boys', 'Raffa Torres', 'Doce Encontro', 'Projota', 'The Party Cats', 'Doctor P', 'Don McLean', 'Los Estramboticos']",ska,Happy
playlist_4899,Triste Hora,14,"['4loxhrC7MqARWyHLofmhtW', '1k6As9e3M8qfijnNhDebO0', '6OsIb7RKndyPBew3traCr8', '0SqqAgdovOE24BzxIClpjw', '3yCwAcJHUlK1BRHYNSnHPy', '1QEEqeFIZktqIpPI4jSVSF', '5nmvzqwFTpY7UvC8t748bK', '516EFbOU5yLRXtiaMKkDJw', '03DgLHhA7HCUB8aBTNqOwX', '6iGnVMtuISrHb0SQyGe3YA', '2QCwowUTpIgznUBCKW1CT6', '2sHYINAM0q21hVSfuEHf8y', '2RSzPRq4NKwTqnqapywvCH', '5j6xRq3ow8F5FydSQ3xeE0']","['No Vacation', 'Damien Rice', 'The Knocks;Rivers Cuomo;Royal & the Serpent', 'Bad Bunny', 'Cajmere;Dajae;Mark Grant', 'Boston', 'Las Perlas Negras', 'Höhner', 'Bersuit Vergarabat', 'Charlie Brown Jr.', 'Keenan Te', 'Lasse Stefanz', 'Ghost', 'Momoiro Clover Z']",ska,Mixed
playlist_7660,Rock Brandneu,8,"['6k5VMHrwv7mgPpkQSRQtQr', '6ZyEZpsnv8mwiMEeNRK2oq', '6YFZ5CLFmLscqNXc0Q7Qfc', '30hKEQLgr25oI91btWLvCi', '3fgJqcj57xcIJTg5V76tzx', '3ru9fQE0kYFWklLiyi8kKe', '4riu4aBQtqszCfyX2dbF7d', '07fmj8lM9DRK3XpSQ9yDU2']","['Thievery Corporation', 'Boris Brejcha', 'Najim Arshad;Abhirami Ajai', 'Cut Off', 'Blake Shelton', 'ILLENIUM;Spiritbox', 'Zion & Lennox;Daddy Yankee', 'Fidel Rueda']",deep-house,Happy
playlist_4986,"Tourniquets, Hacksaws & Graves",9,"['21syvpttK8kXDq7kf3eaPr', '7JIuqL4ZqkpfGKQhYlrirs', '1KeYXMOAIC8gVYjAAqRYBv', '33s79TvOucGLnJLjAX7N4b', '6FcVDIaaY5DA6ZzBx4DGfm', '44x4VUR7gXkrbo4aYy2d8e', '3oZcHR0hqmmdnP06bc84Gd', '7CWG9jy1X7xqtlWXsFjLwO', '0MSLJOWljfQr067PYyndK9']","['Gaccio', 'Paramore', 'Antonio Bribiesca', 'Primordial', 'Lykke Li;The Magician', 'Carrie Underwood', 'Burna Boy', 'Autopsy', 'Kado;Powfu;Promoting Sounds']",black-metal,Mixed
playlist_4718,Nessas Horas,5,"['4uNlpZbtKqeXhurSNyqzj4', '6gzVD8bO9q9AgF2y7gOAyV', '6jB2trS8gm05r1Qx4qatgl', '5AgQ6j1H9IQ7wrSGucJnOp', '6j9kSGlYLZdZ9sZkY9DjzY']","['Группа ""Загадка""', 'Flora Matos', 'Alberto Gomez', 'Silvanno Salles', 'Zack Tabudlo;James TW']",tango,Happy
playlist_5921,Anal Cunt Old Stuff Part 3,18,"['14HABXuAxDzHefN5VvUdXR', '79pWgbXGSFEFOx2TGufW1b', '6zK4sBRKqoX0snAMolmMSg', '3UKiowNebh1j8zXM12YDcv', '41scpcxZZ8riNgfmgSohGE', '0bUgTRe5st6TMbRCEjKezX', '6Pif6RkFoYzLygdqktus4Q', '2hqH6WqU3CkDRT8ftJR4Na', '0BNDtgT9yFjdbiQFnRuKcE', '7KJHqYKLnMJ1psS2nKQDBm', '5tXOuIoDO0ZtGLijEOD6HZ', '1Fym4wXCqQDGSOdBPqKv9c', '7rbQTETYvPy8mgaGZSImkB', '4N0taeq3MhQvEQOLI1F1gh', '1PrWkkvjNZUftGptbVeCTF', '247hrISQMzbCjnh2m7Qypg', '06rBBhdrIHTmR4oyUiybt1', '2XCJzT4EnC6qDnCSH1DTCF']","['Thyron;Unresolved', 'Monty;Visages;PAV4N;Strategy', 'Anal Cunt', 'Bonde do Forró', 'Hybrid Minds;Catching Cairo', 'Sabaton', 'My Chemical Romance', 'DJ Vadim;El-P;DJ Primecuts;Olele', 'Renascer Praise', 'Yuri', 'UVERworld', 'Bruno Mars;Anderson .Paak;Silk Sonic', 'Hank Williams;Drifting Cowboys', 'Nitin Sawhney', 'Alle Farben;KIDDO', 'Syn Cole;Madame Buttons;Kygo', 'The Beach Boys', 'Zezé Di Camargo & Luciano']",trip-hop,Mixed
playlist_2606,Enemy of the Music Business + Leaders Not Followers,18,"['3SPNE0swpYB1NC2N0abXa5', '1xCGTJ9tB76VhvGpkHkVpO', '0svWSBGvc2VL8YZ6qvGaGz', '1NlbmDUSYds1GJWHQkhm1D', '5Xm4SSav7wJziO9GxCfwjY', '5cSJ2FvIPWOYkmpBTSrj6q', '5aYOZF87pf0hqU5ePWj8YG', '6H8ceuSNpEiLToX9pZpKuZ', '0plHxOMINqM8unyGEHchCD', '3yeUq7XSirAb4p6QNOvAqw', '5hduHc1QcT6s2MuJPQv2I6', '3ahF45Um5pAnMba7Q5e6nN', '06kxa3al7bUqRRo5nAFduZ', '10nOUbLxLkKICrRrbRHmSo', '1oIG104FLMwmyx7ozw1iRg', '1pm19jjuM0shHxBGUn619j', '5jgFfDIR6FR0gvlA56Nakr', '2M9JM4UxTQTzv1EMahqaty']","['Balsam Range', 'Sujatha;Unnikrishnan', 'Los Shadows', 'Digital Punk', 'Pink Sweat$;6LACK', 'Hybrid Minds;Riya', 'Dj Mehmet Tekin', 'DEADLIFE;Scandroid', 'Carly Rae Jepsen', 'Aaron Kwok;Beta Soul', 'Hypocrisy', 'Eikichi Yazawa', 'ILLENIUM;Annika Wells', 'Los Auténticos Decadentes;Rubén Albarrán;Quique Rangel', 'Napalm Death', 'Epica;Roy Khan', 'The Beatles', 'DJ Furax']",bluegrass,Happy
playlist_2163,Mellow Adult Pop,17,"['6y0DCmWrYuPEQrgseDFFje', '4xkm03zMAQXHc0QHl0V2Rm', '0gPgdRfB4jdGrlyXS0Vx78', '7IMnJ5f7mRoGTtf8TPAILw', '5GCz9BOkt17aI6ZOR3EiUl', '1qo8cmbRkIsyFNSPKJWdk9', '4Ae5xBX6ESY0Jo3T7fo1KB', '3KSqeds9xE8rBDt4QEjrLk', '7geOwmZcaJWnN626il0UYs', '6vn2V20tf4i5cOLpOFqKEM', '2kMrCPZ0o5gErBPLCRgoli', '7Kd9aRamqqlKwB5PtT4lSf', '0ZUTV4cvtNiZyMqqQstT8f', '2Y4tS3lXcPL0iMtIviTKgf', '41P6Tnd8KIHqON0QIydx6a', '0C4KChnQFHNgtjbppUFooH', '3QHqCKdJBiBfFkN61NR00m']","['Edson Gomes', 'The Chainsmokers;ILLENIUM;Lennon Stella;pilton', 'Vishal-Shekhar;KK;Shilpa Rao', 'Volbeat', 'Marcelo D2;Claudia', 'Misfits;Glenn Danzig', 'THREE1989', 'Los Tecolines', 'Audio Bullys', 'Nellie Ettison;Julian C. Thiesgaard Kellerman;Henrik Koefoed;Lars Thiesgaard', 'Gabrielle Aplin', 'Lost Fables', '=LOVE', 'Clean Bandit;A7S', 'beabadoobee', 'Zack Knight;Nora Fatehi', 'Callejeros']",r-n-b,Happy
playlist_8578,Ragga Ragga Ragga 2008,13,"['0P9zZphu19AiWmVgP0zJ12', '2WncD1WUkjOeZz3FcbpP8b', '52SOucRzWX2GbwBgjVa4bk', '0SfzAOlEhramLKdGms2xLa', '6bWSlgj7GqYXsorKurrxTJ', '2XeApaynFKxg3wtfLKqYsa', '5fjpSfY00NRuMw0vGx8HHm', '4yrZvaZSvcNNF5r0LsKYKJ', '65yo1MxBEQ6EkhCUfbc8zW', '29FNeqjOV2kPWGS55qhtGB', '2d25mcKl3CYuBsYPi6cAMi', '1kKPRIlPOXmaAMlYxY8sSS', '0V4cvwRNP3GsKDHJKDIwK7']","['Demarco', 'salem ilese', 'Léo Magalhães', 'Samba De Raiz', 'Alireza Mashayekhi;Marie-Thérèse Grisenti;Marc Vitantonio;Duo Grisenti Vitantonio', 'Ministry', 'Almafuerte;Beto Zamarbide', 'Weißes Rauschen HD', 'Valerie Link;Pia Douwes', 'ABBA', 'Anaal Nathrakh', 'Zayde Wølf', 'Mumuzinho;Tiee']",sertanejo,Sad
playlist_9557,Unto the Locust (Special Edition),19,"['2fed1yXI1clOEddfGyKyH2', '4Haz8DCrtorRcaHKR1R8yo', '02vvQ6oDimuTU2fnaewwXv', '2bRs25TmImvXkYlR3mQhkT', '4fVbzqBB2X2XQfFpnaoxY9', '3Cw6Mp5VcdzTzsuiMhtwQL', '7u9wacJ6Cf2b7FooRP4Nae', '1S0Tc7Pdjn2scz86U3tMc1', '3aB9iLvXtwZyQnAxvFxQHn', '1XjrpDJARnUJtL1wRUQMbI', '2tsIWi4o3Nkbq4yF9OPNg9', '5OijISff2hfWgcXsRg2c8G', '0sf1u8LA2LOpKMJtlatP6g', '15KQNRS4GO4XjIWFvwjZRN', '0tJ8EAv8Kf1mHFXZMofVvZ', '6QS7xGnz2B1jVbIdReS0YV', '3X1d3Krb95sCtZ8ydVDFDY', '4ygSSIuPuM0EYu22s8YF4t', '0EaHW2BpzOP4P06FqUwkqL']","['Machine Head', 'Say Ocean', 'PXNDX', 'DJ Flex;Kyle Edwards', 'Wolves In The Throne Room', 'Chancho En Piedra', 'Brayke', 'Anitta;Maluma', 'Henrique & Juliano', 'Glen Campbell', 'Jasleen Royal', 'Biquini Cavadão', 'Hank Williams;Drifting Cowboys', 'Shapeshifter', 'Linkin Park;Mike Shinoda', 'Afrojack;David Guetta;Ester Dean', 'Mariah Angeliq;Casper Magico', 'Grandbrothers', 'İlhan İrem']",house,Sad
